,Train,Pred
0,0.8651685393258427,0.43548275826820915
1,0.4157303370786517,0.3804982654375264
2,0.6741573033707865,0.43089925214275315
3,0.3033707865168539,0.40382739982207405
4,0.4269662921348315,0.44855531644426877
5,0.1460674157303371,0.43829216811583444
6,0.4044943820224719,0.47351037296766996
7,0.2359550561797753,0.44446390545167247
8,0.2471910112359551,0.46261630570728274
9,0.4044943820224719,0.46351635236997285
10,0.7528089887640449,0.443163369608993
11,0.3370786516853933,0.3951881418719095
12,1.0,0.44304462729267524
13,0.4157303370786517,0.3630053786290611
14,0.4044943820224719,0.42862158587043897
15,0.3370786516853933,0.43862246496395396
16,0.4719101123595507,0.44869679635033105
17,0.2022471910112359,0.4324619770718532
18,0.5955056179775281,0.4654409295427838
19,0.4606741573033709,0.4185572589135487
20,0.3483146067415731,0.4300020275249461
21,0.3258426966292135,0.44611285629398134
22,0.4831460674157303,0.4511336819300318
23,0.6741573033707865,0.4313169418856083
24,0.7078651685393259,0.4038816032501426
25,0.2921348314606741,0.3959249528404061
26,0.6404494382022473,0.4489891115572815
27,0.2247191011235955,0.41056775886236896
28,0.4831460674157303,0.45966750337064566
29,0.2921348314606741,0.4324274599749079
30,0.4494382022471911,0.453739233734051
31,0.4269662921348315,0.43604245749581116
32,0.3258426966292135,0.4366638523284707
33,0.5056179775280899,0.44990406986202863
34,0.12359550561797761,0.4282326297391223
35,0.6741573033707865,0.47512561221857214
36,0.3595505617977529,0.4095824866364979
37,0.5842696629213483,0.441993482445244
38,0.6966292134831461,0.41696816041838586
39,0.011235955056179803,0.3990900752876469
40,0.1348314606741573,0.48595475601549676
