,Train,Pred
0,0.8159819921215532,0.4877416563245585
1,0.09791783905458651,0.4075346669129316
2,0.46482836240855363,0.5682021311833002
3,0.2099043331457513,0.5147142770491215
4,0.5604952166572876,0.5672955000352555
5,0.4862127180641531,0.48951652885954683
6,0.4361283061339336,0.4886039513474908
7,0.4856499718626899,0.5014378073518946
8,0.3438379290939788,0.4918622837061396
9,0.6584130557118741,0.5263760346355328
10,0.7450759707371977,0.4532799744153687
11,0.4839617332583006,0.4115828583930094
12,1.0,0.4688507593456306
13,0.3680360157568938,0.34911162643928817
14,0.2701181767023073,0.4828023879309371
15,0.4693303320202591,0.5432522667180247
16,0.6477208778840744,0.5070352921465793
17,0.6505346088913901,0.45102269776747206
18,0.5914462577377604,0.43566901819463966
19,0.2802476083286438,0.44708377390585735
20,0.46651660101294334,0.5312859200637272
21,0.5616207090602141,0.5046464581173593
22,0.5222284749577941,0.4728713684537368
23,0.7338210467079347,0.4748594442719192
24,0.6713562183455264,0.42015264002357655
25,0.0,0.42217748545771216
26,0.5942599887450761,0.5979300420855681
27,0.16207090602138452,0.48869954078589395
28,0.4637028700056276,0.5729917780097631
29,0.4034890264490716,0.51626607737819
30,0.4957794034890264,0.5171764831943383
31,0.34046145188519983,0.49332629727283606
32,0.6831738885762522,0.5276394034405807
33,0.3123241418120428,0.44714713284188445
34,0.7045582442318516,0.5229304768011952
35,0.5306696679797414,0.4403367823273999
36,0.5689364096792349,0.46416475989112144
37,0.26280247608328655,0.4603962403293078
38,0.8919527293190774,0.5393136578373948
39,0.38885762521102984,0.39570280683285586
40,0.13899831176139577,0.48952824973403936
