,Train,Pred
0,0.9084967320261439,0.4054008678707146
1,0.14161220043572986,0.28722491799830513
2,0.522875816993464,0.4416024144593602
3,0.41466957153231654,0.3851259112903059
4,0.3979665940450252,0.3980291623642216
5,0.29774872912127814,0.40541648006346037
6,0.5577342047930283,0.43226639797864874
7,0.5301379811183731,0.3740938211021325
8,0.4117647058823528,0.36646433143790047
9,0.5330428467683368,0.3940974030044664
10,0.40087145969498894,0.3707308466801517
11,0.43355119825708055,0.39788010530654133
12,0.9999999999999998,0.39650012586014194
13,0.34931009440813354,0.25481404142891984
14,0.20406681190994913,0.3818219719352404
15,0.5032679738562091,0.4497547883582917
16,0.43355119825708055,0.39204812146226226
17,0.5555555555555554,0.3950449143901785
18,0.4625998547567174,0.36534984367177614
19,0.1612200435729847,0.38113479729102656
20,0.29339143064633255,0.460274557608145
21,0.2766884531590412,0.447041970964033
22,0.49019607843137236,0.4479079117305193
23,0.3602033405954974,0.3948490167562482
24,0.709513435003631,0.41404574527091864
25,0.07334785766158314,0.3316750170139059
26,0.5984023238925198,0.4698593189450144
27,0.12490922294843854,0.37332648972121585
28,0.1895424836601307,0.467386577296046
29,0.3035584604212054,0.47472923412076834
30,0.18591140159767594,0.44811183550387507
31,0.31880900508351484,0.47082578828162747
32,0.5555555555555554,0.44333248298549943
33,0.3514887436456062,0.37739868083470607
34,0.3972403776325344,0.4118659814221859
35,0.4161220043572984,0.4090502857974669
36,0.3420479302832242,0.4036363146354181
37,0.2549019607843137,0.42076855847461536
38,0.8286129266521423,0.4467883239898722
39,0.34277414669571526,0.31012702004388687
40,0.0,0.39725467363670747
