,Train,Pred
0,0.5965346534653468,0.2905056279701343
1,0.3465346534653466,0.1821875549594083
2,0.19306930693069324,0.22400426362489642
3,0.034653465346534684,0.30328527988452403
4,0.4257425742574257,0.401870943619131
5,0.306930693069307,0.2806033306750997
6,0.25,0.279583526950413
7,0.22772277227722793,0.3027787916154855
8,0.07920792079207928,0.32164382303148564
9,0.3836633663366338,0.3910841087470256
10,0.33168316831683176,0.2935842440446568
11,0.2846534653465347,0.27469966732178086
12,1.0,0.28637613236599735
13,0.13613861386138626,-0.0055528834079575096
14,0.02970297029702973,0.23172259721344246
15,0.40594059405940586,0.3743167681691247
16,0.5,0.27738596754020134
17,0.22772277227722793,0.19815056242730894
18,0.30940594059405946,0.2782371139471971
19,0.13861386138613874,0.27757473140419564
20,0.2079207920792081,0.3481558134350796
21,0.23514851485148536,0.3486844159181087
22,0.11633663366336644,0.3376078500026389
23,0.5321782178217824,0.38230360432387706
24,0.5,0.22832769785557394
25,0.10643564356435653,0.17779793837176255
26,0.17326732673267342,0.32011144096134886
27,0.1980198019801982,0.35142630598991587
28,0.2821782178217822,0.3541488205216771
29,0.43069306930693063,0.32036380742118187
30,0.21534653465346554,0.24473373255024058
31,0.15099009900990112,0.3026973867639875
32,0.3267326732673268,0.3534438729183017
33,0.2425742574257428,0.3015872052060122
34,0.2722772277227723,0.3149881127438954
35,0.46039603960396036,0.3082249358768835
36,0.46039603960396036,0.22737496139377017
37,0.014851485148514865,0.19383302960259818
38,0.5841584158415842,0.3647590435628798
39,0.17079207920792094,0.19948421668279606
40,0.034653465346534684,0.3024090296010921
