,Train,Pred
0,0.663716814159292,0.6069358179125941
1,0.7787610619469026,0.6224813466382133
2,0.991150442477876,0.6531891042244934
3,0.415929203539823,0.7076215378731764
4,0.8318584070796461,0.5199839259428918
5,0.6814159292035398,0.6999087121307153
6,0.6548672566371682,0.6014229094597379
7,0.5398230088495575,0.6228681908265157
8,0.33628318584070793,0.5821790957159692
9,0.4601769911504424,0.5336314237886715
10,0.49557522123893805,0.5850382081290924
11,0.9203539823008849,0.5802658742934592
12,0.9203539823008849,0.7083199878515372
13,0.9999999999999999,0.6701455862636255
14,0.7079646017699115,0.7052692060845679
15,0.6725663716814159,0.6077393463153269
16,0.5398230088495575,0.6262614985277177
17,0.38053097345132736,0.5811675116400126
18,0.34513274336283184,0.5471237621401434
19,0.4336283185840708,0.5467199759243274
20,0.47787610619469023,0.5732218963243289
21,0.8053097345132744,0.5785121431004858
22,0.4070796460176991,0.6745467840362321
23,0.7522123893805309,0.5272007929720348
24,0.9380530973451328,0.6740143584183937
25,0.6017699115044247,0.6856487977185042
26,0.48672566371681414,0.5819305588224006
27,0.7699115044247787,0.5785541455249332
28,0.6283185840707964,0.6639816437941328
29,0.38053097345132736,0.5963042503205416
30,0.35398230088495575,0.5426113265372056
31,0.33628318584070793,0.5507033394992895
32,0.6283185840707964,0.543014708103056
33,0.743362831858407,0.632365882810297
34,0.4690265486725663,0.64002528290722
35,0.663716814159292,0.5559591318044883
36,0.6991150442477876,0.6390596203122062
37,0.37168141592920356,0.6248390293530501
38,0.4424778761061947,0.5314666265577885
39,0.5663716814159292,0.5804072496209807
40,0.584070796460177,0.6027516538721984
