,Train,Pred
0,0.04153354632587858,0.3350921804046457
1,0.0063897763578275035,0.23513179900456532
2,0.15015974440894564,0.24698697591124286
3,0.0,0.2971441859504472
4,0.12460063897763574,0.21832856140110962
5,0.03194888178913741,0.29824650507621997
6,0.07348242811501593,0.2304004921494749
7,0.21086261980830667,0.2734011411634524
8,0.26837060702875404,0.3105056408655488
9,0.2460063897763578,0.3185271114819905
10,0.2587859424920128,0.3065812077719666
11,0.05431309904153353,0.3163018336472354
12,0.34504792332268375,0.2320932924358748
13,0.22364217252396168,0.379499438569084
14,0.25559105431309903,0.2738180759622427
15,0.4568690095846646,0.32792636480588
16,0.3865814696485623,0.3857850052165251
17,0.1821086261980831,0.33540530436756294
18,0.36741214057507987,0.274824751703914
19,0.3258785942492013,0.3714922115338972
20,0.3354632587859425,0.31715953202430275
21,0.39616613418530355,0.3422881520378029
22,0.32907348242811507,0.35627390127679615
23,0.46325878594249204,0.3243985416176358
24,0.610223642172524,0.3896840344105248
25,0.26837060702875404,0.4217956579045897
26,0.4664536741214058,0.27477428294607903
27,0.34185303514376997,0.41044948220010374
28,0.584664536741214,0.30812400645947674
29,0.5111821086261981,0.44381199671528593
30,0.5814696485623003,0.36157822996967526
31,0.4568690095846646,0.42154082723887465
32,0.28115015974440893,0.3489811878904925
33,0.3386581469648562,0.3084249251104908
34,0.42172523961661346,0.3469781427376778
35,0.5303514376996805,0.36447843577253813
36,0.6964856230031948,0.40030389559894586
37,0.42172523961661346,0.4515337846973406
38,0.7284345047923322,0.3233731765307383
39,0.5047923322683706,0.4943389756511821
40,0.47603833865814693,0.33920183843593865
