,Train,Pred
0,0.7903225806451613,0.4898737947784932
1,0.7258064516129032,0.5467428869146261
2,0.5483870967741935,0.5250264511011455
3,0.32258064516129026,0.494466153756258
4,0.5483870967741935,0.45608183148877135
5,0.5,0.5080206565723561
6,0.37096774193548376,0.4882969642752026
7,0.8064516129032258,0.46680731691429234
8,0.6935483870967742,0.5566465686862561
9,0.7419354838709677,0.5167881704246753
10,0.7096774193548387,0.5341368983674644
11,0.40322580645161277,0.5243843920651877
12,1.0,0.46605447868886907
13,0.564516129032258,0.5948454489319405
14,0.435483870967742,0.4839111660979474
15,0.25806451612903225,0.48035317315493864
16,0.35483870967741926,0.44617269214491395
17,0.41935483870967727,0.47191788197957635
18,0.41935483870967727,0.479540100835651
19,0.4516129032258065,0.4780416016635313
20,0.27419354838709675,0.4846780134086668
21,0.435483870967742,0.44849335129680157
22,0.20967741935483875,0.4873161805363796
23,0.5806451612903225,0.43529107265587824
24,0.8225806451612903,0.5184498545316631
25,0.532258064516129,0.5496647489061613
26,0.4516129032258065,0.4864517069796071
27,0.33870967741935476,0.48302461876183966
28,0.435483870967742,0.46150202742181745
29,0.40322580645161277,0.48475872439771545
30,0.25806451612903225,0.47384473390399895
31,0.35483870967741926,0.44745222649225846
32,0.40322580645161277,0.47166633040431993
33,0.435483870967742,0.47641864865646405
34,0.38709677419354827,0.481826173523356
35,0.6774193548387097,0.47125035596736764
36,0.532258064516129,0.5304058340650897
37,0.32258064516129026,0.4902379362246871
38,0.661290322580645,0.45691301044492516
39,0.12903225806451601,0.5300535952825614
40,0.33870967741935476,0.411034528526691
