,Train,Pred
0,0.08849557522123896,0.35527216168793807
1,0.05309734513274339,0.294597557237827
2,0.19026548672566368,0.2973501763979476
3,0.0,0.32951206400954247
4,0.2743362831858407,0.2759916890478998
5,0.05752212389380529,0.3548738677202997
6,0.035398230088495575,0.283728694984697
7,0.3495575221238938,0.2955233177378677
8,0.31858407079646023,0.36827290750226804
9,0.2831858407079646,0.34331692068393926
10,0.1991150442477876,0.34080449448927863
11,0.19469026548672563,0.3211813751516789
12,0.504424778761062,0.3248381285896868
13,0.20353982300884954,0.3984810960533391
14,0.35398230088495575,0.3083688720277712
15,0.4336283185840708,0.3662468507964558
16,0.4734513274336283,0.3714842877914156
17,0.22123893805309736,0.3798056507815326
18,0.5530973451327433,0.31712066949025997
19,0.3938053097345132,0.41204865749022357
20,0.23451327433628322,0.35088277297207615
21,0.4690265486725663,0.32727340997732757
22,0.3230088495575222,0.38937827180317897
23,0.3495575221238938,0.3393035359190096
24,0.6460176991150443,0.35773929282762895
25,0.2654867256637168,0.42463256639702246
26,0.28761061946902655,0.31698133004644424
27,0.331858407079646,0.34820550553953405
28,0.5353982300884955,0.3513390146319403
29,0.4734513274336283,0.39955720488251933
30,0.3761061946902655,0.3730512465378023
31,0.43805309734513276,0.3560071887853505
32,0.2743362831858407,0.37501258378794555
33,0.31858407079646023,0.33104922718408425
34,0.36283185840707965,0.35227301824552004
35,0.6415929203539822,0.3578126413454194
36,0.7743362831858408,0.42355030729717463
37,0.3938053097345132,0.4396720221119311
38,0.8761061946902654,0.34423653201957827
39,0.4646017699115045,0.4832411467063401
40,0.5486725663716814,0.3507874875333087
