,Train,Pred
0,0.8454545454545457,0.4490351775137945
1,0.10000000000000009,0.33044002762949704
2,0.5363636363636366,0.5247516093304447
3,0.31818181818181834,0.44518254996758017
4,0.06363636363636371,0.49121622698637657
5,0.40909090909090917,0.5910649398598902
6,0.40909090909090917,0.5094825118245723
7,0.6636363636363636,0.48238286682577114
8,0.30000000000000004,0.3888270915139372
9,0.7818181818181817,0.47854141795664656
10,0.5454545454545454,0.34829387235694476
11,0.40909090909090917,0.38354310589986307
12,0.9818181818181819,0.44054880682983244
13,0.2727272727272727,0.2692384050989618
14,0.027272727272727337,0.4478762589273392
15,0.38181818181818183,0.588749635697265
16,0.7000000000000002,0.5177728693874215
17,0.290909090909091,0.3885036724175132
18,0.8181818181818183,0.4814537690159905
19,0.5181818181818181,0.3371821534573689
20,0.38181818181818183,0.3889114072998716
21,0.4454545454545453,0.4513913777840321
22,0.42727272727272725,0.451007251568849
23,0.790909090909091,0.45691922021127274
24,0.709090909090909,0.3380917110152017
25,0.0181818181818183,0.3257980954528328
26,0.6909090909090909,0.5512179655143217
27,0.31818181818181834,0.4026331184992349
28,0.11818181818181817,0.47708788458527607
29,0.5,0.5682552097590235
30,0.42727272727272725,0.47170792971862396
31,0.41818181818181843,0.46379549160240596
32,0.290909090909091,0.4641869515434725
33,0.5727272727272728,0.5065939486408133
34,0.12727272727272743,0.4270672651040646
35,0.8999999999999999,0.5486197702885998
36,0.5181818181818181,0.33231504866136813
37,0.20909090909090922,0.3872946712091869
38,0.581818181818182,0.5082302155884073
39,0.3999999999999999,0.42459101084174844
40,0.19999999999999996,0.4572037246071177
