,Train,Pred
0,0.357630979498861,0.39189647789042587
1,0.0,0.3815125571802254
2,0.16400911161731213,0.2645906087657889
3,0.15489749430523925,0.35798697228972876
4,0.1275626423690206,0.32334831314673923
5,0.16856492027334857,0.3258047936431629
6,0.16400911161731213,0.3388159596619406
7,0.1275626423690206,0.332885656781797
8,0.18906605922551245,0.32258407861857186
9,0.49886104783599095,0.3468238176079194
10,0.39179954441913445,0.44322080457645424
11,0.3849658314350797,0.3745378246728696
12,0.7312072892938497,0.3954167368764505
13,0.25284738041002286,0.5052517658691105
14,0.2984054669703873,0.3066904719595468
15,0.47835990888382685,0.38909964778400863
16,0.5330296127562644,0.4220287211271272
17,0.3120728929384966,0.4293678657717537
18,0.5398633257403189,0.35230035069669563
19,0.4738041002277904,0.45521349171692144
20,0.2779043280182232,0.39817224642017907
21,0.4624145785876994,0.3512967515821319
22,0.3439635535307517,0.4294073405073433
23,0.6241457858769932,0.3630525899102596
24,0.6150341685649203,0.4800356295283473
25,0.27334851936218674,0.4374689282140965
26,0.5922551252847381,0.33649314365524646
27,0.36902050113895224,0.4782359322702682
28,0.4419134396355353,0.35502782104917097
29,0.5125284738041003,0.4212270955780423
30,0.5626423690205011,0.42271775605672113
31,0.5193621867881548,0.4391318592423912
32,0.38041002277904323,0.41898042000287045
33,0.39179954441913445,0.378875985046641
34,0.46697038724373585,0.3962591789367565
35,0.6765375854214124,0.4157669808669323
36,0.5148063781321184,0.47992672997125074
37,0.26195899772209574,0.40367105741152437
38,0.5831435079726652,0.34405769499284267
39,0.5079726651480638,0.47260643529348756
40,0.33712984054669715,0.40383531637479314
