,Train,Pred
0,0.2178770949720671,0.4237203356409793
1,0.0,0.37549359125971893
2,0.2960893854748603,0.33063697519094826
3,0.13966480446927376,0.41512713969114595
4,0.22346368715083798,0.3551888996611156
5,0.2122905027932961,0.3909483976166662
6,0.1899441340782123,0.37927197206365426
7,0.2793296089385475,0.3766173906361311
8,0.5139664804469274,0.3995160712615675
9,0.3687150837988826,0.4521944966758211
10,0.43575418994413406,0.40295146061205583
11,0.24581005586592175,0.4318813392061377
12,0.3966480446927374,0.3774275899569124
13,0.3128491620111732,0.4285021999192559
14,0.5083798882681564,0.3949469721463046
15,0.4189944134078212,0.4519413541881011
16,0.6145251396648045,0.41552345365451604
17,0.4078212290502793,0.47323004114631967
18,0.5754189944134078,0.40744725228548606
19,0.2960893854748603,0.4655100895506141
20,0.2960893854748603,0.38157009393466357
21,0.4860335195530726,0.40245355751924056
22,0.36312849162011174,0.44451422633308435
23,0.5363128491620112,0.4034723476024924
24,0.6927374301675977,0.45676977478519565
25,0.3798882681564246,0.4824268187919028
26,0.547486033519553,0.39820973044618463
27,0.4189944134078212,0.46085884412430095
28,0.7374301675977654,0.4133048679257234
29,0.6703910614525139,0.5043595928016615
30,0.5307262569832402,0.4650273681708337
31,0.36312849162011174,0.44006558729358175
32,0.3743016759776536,0.40457912620905134
33,0.4022346368715084,0.4161875972282424
34,0.3687150837988826,0.42024897330210004
35,0.4748603351955307,0.410899199579262
36,0.9106145251396648,0.4396332510118816
37,0.4972067039106145,0.540895946803344
38,0.6256983240223464,0.41285087220709416
39,0.4692737430167597,0.47667473451170267
40,0.5642458100558659,0.4218790401388738
