,Train,Pred
0,0.5220125786163523,0.32997927743493566
1,0.03459119496855356,0.30780288481038776
2,0.3396226415094339,0.3619567688716112
3,0.22012578616352196,0.33259380636387637
4,0.10377358490566047,0.3431453001686061
5,0.21069182389937113,0.35800123023063135
6,0.17295597484276737,0.3472239933696608
7,0.2547169811320755,0.3503798923777802
8,0.02515723270440251,0.3411780173594051
9,0.509433962264151,0.3669741224798282
10,0.48427672955974854,0.3133022740419634
11,0.30817610062893075,0.30996422211058267
12,0.7861635220125787,0.3301886031513039
13,0.2735849056603774,0.2766007584047847
14,0.07232704402515733,0.33033232701387194
15,0.3144654088050314,0.3601825612959994
16,0.5566037735849059,0.33533113735814757
17,0.19182389937106925,0.3040760859761197
18,0.4968553459119498,0.34312003415426895
19,0.17610062893081757,0.311982315486333
20,0.0,0.34588621198687597
21,0.4559748427672956,0.3704703066233753
22,0.1823899371069182,0.3199697235736825
23,0.6352201257861636,0.3460849993645985
24,0.48742138364779874,0.29613179107204185
25,0.2075471698113207,0.3075860388263854
26,0.4716981132075473,0.3416902870817185
27,0.179245283018868,0.3147599639730094
28,0.34905660377358494,0.34584324862493043
29,0.4528301886792452,0.3296031073171111
30,0.449685534591195,0.315553749109945
31,0.3616352201257862,0.31427719434286694
32,0.2547169811320755,0.3244353293449903
33,0.35220125786163514,0.3381408276055624
34,0.28616352201257866,0.32833329886692536
35,0.6289308176100628,0.33491586526730677
36,0.4308176100628931,0.2955605362287961
37,0.2955974842767295,0.31414546291801826
38,0.6949685534591197,0.33215058903546707
39,0.16666666666666674,0.28750613951139853
40,0.12578616352201255,0.34412530133674224
